OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV4332	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Eremomycetaceae	Arthrographis	
ASV4333	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Chrysosporium	fluviale
ASV4334	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	egyptiacus
ASV4335	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	
ASV4336	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae		
ASV4337	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales			
ASV4338	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	
ASV4339	Fungi	Ascomycota					
ASV4340	Fungi						
ASV4341	Fungi	Ascomycota					
ASV4342	Fungi	Ascomycota					
ASV4343	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Porotheleaceae	Porotheleum	
ASV4344	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	
ASV4345	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV4346	Fungi	Ascomycota					
ASV4347	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Devriesia	compacta
ASV4348	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
ASV4349	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	
ASV4350	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
ASV4351	Fungi	Ascomycota	Sordariomycetes				
ASV4352	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV4353	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	cubense
ASV4354	Fungi	Ascomycota					
ASV4355	Fungi	Ascomycota					
ASV4356	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales			
ASV4357	Fungi	Ascomycota	Sordariomycetes				
ASV4358	Fungi	Ascomycota					
ASV4359	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV4360	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae		
ASV4361	Fungi	Ascomycota					
ASV4362	Fungi						
ASV4363	Fungi	Ascomycota					
ASV4364	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Pseudocosmospora	vilior
ASV4365	Fungi	Ascomycota					
ASV4366	Fungi						
ASV4367	Fungi	Calcarisporiellomycota	Calcarisporiellomycetes	Calcarisporiellales	Calcarisporiellaceae	Calcarisporiella	
ASV4368	Fungi	Ascomycota					
ASV4369	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae		
ASV4370	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae		
ASV4371	Fungi	Ascomycota					
ASV4372	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Paraisaria	
ASV4373	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae		
ASV4374	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Waitea	circinata
ASV4375	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
ASV4376	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Aphanoascus	terreus
ASV4377	Fungi	Ascomycota	Sordariomycetes				
ASV4378	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Verrucoconiothyrium	prosopidis
ASV4379	Fungi	Ascomycota					
ASV4380	Fungi						
ASV4381	Fungi						
ASV4382	Fungi	Basidiomycota					
ASV4383	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
ASV4384	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
ASV4385	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
ASV4386	Fungi	Ascomycota					
ASV4387	Fungi						
ASV4388	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
ASV4389	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	
ASV4390	Fungi						
ASV4391	Fungi	Ascomycota					
ASV4392	Fungi	Ascomycota					
ASV4393	Fungi	Basidiobolomycota	Basidiobolomycetes	Basidiobolales	Basidiobolaceae	Basidiobolus	ranarum
ASV4394	Fungi	Mortierellomycota					
ASV4395	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
ASV4396	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	lignicola
ASV4397	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Efibulobasidium	albescens
ASV4398	Fungi						
ASV4399	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	laurentii
ASV4400	Fungi	Calcarisporiellomycota	Calcarisporiellomycetes	Calcarisporiellales	Calcarisporiellaceae	Calcarisporiella	
ASV4401	Fungi	Ascomycota					
ASV4402	Fungi	Ascomycota					
ASV4403	Fungi	Ascomycota					
ASV4404	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
ASV4405	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Eremomycetaceae	Arthrographis	
ASV4406	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	kotlabae
ASV4407	Fungi	Ascomycota					
ASV4408	Fungi						
ASV4409	Fungi	Ascomycota					
ASV4410	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria	pseudobassiana
ASV4411	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Ophiosphaerella	
ASV4412	Fungi						
ASV4413	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae		
ASV4414	Fungi	Ascomycota					
ASV4415	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
ASV4416	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Papulaspora	funabasensis
ASV4417	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
ASV4418	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV4419	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Subramaniula	
ASV4420	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	taibaiensis
ASV4421	Fungi	Basidiomycota	Agaricomycetes				
ASV4422	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales			
ASV4423	Fungi	Ascomycota					
ASV4424	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Rhizopodaceae	Rhizopus	arrhizus
ASV4425	Fungi	Ascomycota					
ASV4426	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis		
ASV4427	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	
ASV4428	Fungi	Ascomycota					
ASV4429	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae		
ASV4430	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	
ASV4431	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Kotlabaea	
ASV4432	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
ASV4433	Fungi	Ascomycota					
ASV4434	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae		
ASV4435	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Dothiorella	
ASV4436	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales			
ASV4437	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae		
ASV4438	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	allahabadii
ASV4439	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV4440	Fungi	Ascomycota	Sordariomycetes	Sordariales			
ASV4441	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV4442	Fungi	Ascomycota					
ASV4443	Fungi						
ASV4444	Fungi	Ascomycota	Sordariomycetes	Conioscyphales	Conioscyphaceae	Conioscypha	
ASV4445	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Phlebia	
ASV4446	Fungi	Ascomycota					
ASV4447	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Boubovia	
ASV4448	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	quadriseptata
ASV4449	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Amauroascus	kuehnii
ASV4450	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Gigaspora	rosea
ASV4451	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
ASV4452	Fungi	Ascomycota					
ASV4453	Fungi	Ascomycota					
ASV4454	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	aristata
ASV4455	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Corymbiglomus	tortuosum
ASV4456	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV4457	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	Helicoma	isiola
ASV4458	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV4459	Fungi	Ascomycota					
ASV4460	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV4461	Fungi	Ascomycota					
ASV4462	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	
ASV4463	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	
ASV4464	Fungi						
ASV4465	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Gymnopilus	suberis
ASV4466	Fungi	Ascomycota	Sordariomycetes	Xylariales	Coniocessiaceae	Coniocessia	
ASV4467	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	lunata
ASV4468	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	marquandii
ASV4469	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae		
ASV4470	Fungi	Ascomycota					
ASV4471	Fungi	Ascomycota					
ASV4472	Fungi	Ascomycota					
ASV4473	Fungi	Ascomycota					
ASV4474	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Forliomyces	uniseptata
ASV4475	Fungi	Ascomycota					
ASV4476	Fungi	Basidiomycota	Tremellomycetes				
ASV4477	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV4478	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales			
ASV4479	Fungi	Ascomycota					
ASV4480	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Rhizoctonia	bicornis
ASV4481	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Madurella	
ASV4482	Fungi	Ascomycota					
ASV4483	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	longistriatus
ASV4484	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae		
ASV4485	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Wojnowiciella	dactylidis
ASV4486	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV4487	Fungi						
ASV4488	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	
ASV4489	Fungi	Ascomycota	Sordariomycetes				
ASV4490	Fungi						
ASV4491	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	
ASV4492	Fungi						
ASV4493	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
ASV4494	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	awamori
ASV4495	Fungi	Ascomycota					
ASV4496	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae		
ASV4497	Fungi						
ASV4498	Fungi	Ascomycota					
ASV4499	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	
ASV4500	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Naemateliaceae	Dimennazyma	cistialbidi
ASV4501	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae		
ASV4502	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Capitofimbria	compacta
ASV4503	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	terricola
ASV4504	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	
ASV4505	Fungi	Ascomycota					
ASV4506	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Buckleyzymaceae	Buckleyzyma	phyllomatis
ASV4507	Fungi	Ascomycota					
ASV4508	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Forliomyces	uniseptata
ASV4509	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales			
ASV4510	Fungi	Ascomycota	Sordariomycetes	Xylariales			
ASV4511	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	
ASV4512	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Boubovia	
ASV4513	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae		
ASV4514	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV4515	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Pseudophialophora	panicorum
ASV4516	Fungi						
ASV4517	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	radians
ASV4518	Fungi	Ascomycota	Sordariomycetes	Sordariales			
ASV4519	Fungi	Ascomycota	Sordariomycetes	Togniniales	Togniniaceae	Phaeoacremonium	parasiticum
ASV4520	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae		
ASV4521	Fungi	Ascomycota					
ASV4522	Fungi						
ASV4523	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	penicillioides
ASV4524	Fungi	Ascomycota					
ASV4525	Fungi	Ascomycota					
ASV4526	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriaceae		
ASV4527	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	cypraeaespora
ASV4528	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Tiarosporella	
ASV4529	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	thysanolaenae
ASV4530	Fungi	Ascomycota					
ASV4531	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	kotlabae
ASV4532	Fungi						
ASV4533	Fungi	Ascomycota	Lecanoromycetes				
ASV4534	Fungi	Ascomycota					
ASV4535	Fungi	Ascomycota					
ASV4536	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella	nigra
ASV4537	Fungi	Ascomycota					
ASV4538	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	lignicola
ASV4539	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Arthrobotrys	musiformis
ASV4540	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	canina
ASV4541	Fungi	Ascomycota					
ASV4542	Fungi						
ASV4543	Fungi	Ascomycota					
ASV4544	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thielavia	
ASV4545	Fungi	Ascomycota					
ASV4546	Fungi	Ascomycota					
ASV4547	Fungi	Ascomycota					
ASV4548	Fungi	Ascomycota					
ASV4549	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	hungarica
ASV4550	Fungi	Ascomycota					
ASV4551	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Neophaeococcomyces	
ASV4552	Fungi	Ascomycota					
ASV4553	Fungi	Ascomycota					
ASV4554	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	
ASV4555	Fungi	Ascomycota					
ASV4556	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	chlamydospora
ASV4557	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae		
ASV4558	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	
ASV4559	Fungi	Ascomycota					
ASV4560	Fungi						
ASV4561	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Ballistosporomyces	
ASV4562	Fungi						
ASV4563	Fungi						
ASV4564	Fungi	Ascomycota					
ASV4565	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae		
ASV4566	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	terricola
ASV4567	Fungi	Ascomycota					
ASV4568	Fungi	Ascomycota					
ASV4569	Fungi	Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Rhytidhysteron	rufulum
ASV4570	Fungi	Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Rhytidhysteron	rufulum
ASV4571	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Boubovia	
ASV4572	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae		
ASV4573	Fungi	Basidiomycota					
ASV4574	Fungi	Basidiomycota					
ASV4575	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae		
ASV4576	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	quadriseptata
ASV4577	Fungi	Glomeromycota	Paraglomeromycetes				
ASV4578	Fungi	Ascomycota					
ASV4579	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	
ASV4580	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Limonomyces	culmigenus
ASV4581	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	caricis
ASV4582	Fungi						
ASV4583	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae		
ASV4584	Fungi	Ascomycota					
ASV4585	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	floriforme
ASV4586	Fungi	Ascomycota					
ASV4587	Fungi	Chytridiomycota	GS13				
ASV4588	Fungi						
ASV4589	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae		
ASV4590	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV4591	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	decipiens
ASV4592	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
ASV4593	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV4594	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	cucumeris
ASV4595	Fungi	Basidiomycota	Agaricomycetes	Sebacinales			
ASV4596	Fungi						
ASV4597	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
ASV4598	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV4599	Fungi	Ascomycota	Sordariomycetes				
ASV4600	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae		
ASV4601	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Polyschema	
ASV4602	Fungi	Basidiomycota					
ASV4603	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	
ASV4604	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	macrospinosa
ASV4605	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
ASV4606	Fungi	Ascomycota					
ASV4607	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales			
ASV4608	Fungi						
ASV4609	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	prolifer
ASV4610	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV4611	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paracamarosporium	psoraleae
ASV4612	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales			
ASV4613	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Boubovia	
ASV4614	Fungi	Ascomycota					
ASV4615	Fungi						
ASV4616	Fungi						
ASV4617	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Spiromastix	asexualis
ASV4618	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	
ASV4619	Fungi	Ascomycota					
ASV4620	Fungi	Ascomycota					
ASV4621	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	
ASV4622	Fungi	Ascomycota					
ASV4623	Fungi	Ascomycota	Sordariomycetes				
ASV4624	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
ASV4625	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
ASV4626	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	
ASV4627	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
ASV4628	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
ASV4629	Fungi	Ascomycota					
ASV4630	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	
ASV4631	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Echinoderma	echinaceum
ASV4632	Fungi	Ascomycota					
ASV4633	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV4634	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV4635	Fungi	Basidiomycota	Agaricomycetes				
ASV4636	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	
ASV4637	Fungi	Ascomycota					
ASV4638	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	saccatum
ASV4639	Fungi	Ascomycota					
ASV4640	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella	heveanensis
ASV4641	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	similis
ASV4642	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae		
ASV4643	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	kotlabae
ASV4644	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	menonorum
ASV4645	Fungi	Ascomycota					
ASV4646	Fungi	Ascomycota	Sordariomycetes	Xylariales	Coniocessiaceae	Coniocessia	minima
ASV4647	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Monosporascus	
ASV4648	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	xerophila
ASV4649	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Gymnoascaceae	Leucothecium	emdenii
ASV4650	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV4651	Fungi	Ascomycota					
ASV4652	Fungi	Ascomycota					
ASV4653	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Monosporascus	
ASV4654	Fungi	Ascomycota					
ASV4655	Fungi	Ascomycota	Sordariomycetes	Sordariales			
ASV4656	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pleuroascus	nicholsonii
ASV4657	Fungi	Ascomycota	Eurotiomycetes	Onygenales			
ASV4658	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
ASV4659	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	charticola
ASV4660	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	
ASV4661	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	mosseae
ASV4662	Fungi	Ascomycota					
ASV4663	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
ASV4664	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	
ASV4665	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Rhizoctonia	bicornis
ASV4666	Fungi	Ascomycota	Sordariomycetes	Sordariomycetes_ord_Incertae_sedis	Sordariomycetes_fam_Incertae_sedis	Oncopodiella	
ASV4667	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Monocillium	mucidum
ASV4668	Fungi	Ascomycota					
ASV4669	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Setophoma	terrestris
ASV4670	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	verticillata
ASV4671	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae	Ganoderma	
ASV4672	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales			
ASV4673	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales			
ASV4674	Fungi	Ascomycota	Sordariomycetes				
ASV4675	Fungi	Ascomycota					
ASV4676	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
ASV4677	Fungi	Ascomycota					
ASV4678	Fungi	Ascomycota					
ASV4679	Fungi						
ASV4680	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	macerans
ASV4681	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	
ASV4682	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	perniciosa
ASV4683	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	
ASV4684	Fungi						
ASV4685	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
ASV4686	Fungi	Calcarisporiellomycota	Calcarisporiellomycetes	Calcarisporiellales	Calcarisporiellaceae	Calcarisporiella	thermophila
ASV4687	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Polyporus	
ASV4688	Fungi	Ascomycota					
